0 0 1 0 0 0 -nan -nan
974 2259 855 1391 772 619 30.126817 55.499641
974 2260 855 1391 772 619 30.117502 55.499641
974 2260 855 1392 773 619 30.117502 55.531609
974 2261 855 1392 773 619 30.108192 55.531609
975 2261 855 1392 773 619 30.129790 55.531609
975 2262 855 1392 773 619 30.120482 55.531609
975 2263 855 1392 773 619 30.111180 55.531609
975 2264 855 1392 773 619 30.101883 55.531609
975 2264 856 1392 773 619 30.101883 55.531609
975 2265 856 1392 773 619 30.092593 55.531609
975 2265 856 1393 774 619 30.092593 55.563532
976 2265 856 1393 774 619 30.114162 55.563532
976 2266 856 1393 774 619 30.104874 55.563532
976 2267 856 1393 774 619 30.095591 55.563532
976 2268 856 1393 774 619 30.086313 55.563532
976 2269 856 1393 774 619 30.077042 55.563532
976 2269 856 1394 774 620 30.077042 55.523673
976 2270 856 1394 774 620 30.067776 55.523673
977 2270 856 1394 774 620 30.089313 55.523673
977 2271 856 1394 774 620 30.080049 55.523673
977 2271 856 1395 774 621 30.080049 55.483871
977 2271 856 1396 774 622 30.080049 55.444126
977 2272 856 1396 774 622 30.070791 55.444126
977 2273 856 1396 774 622 30.061538 55.444126
977 2274 856 1396 774 622 30.052292 55.444126
978 2274 856 1396 774 622 30.073801 55.444126
978 2275 856 1396 774 622 30.064556 55.444126
979 2275 856 1396 774 622 30.086048 55.444126
979 2276 856 1396 774 622 30.076805 55.444126
979 2276 856 1397 774 623 30.076805 55.404438
980 2276 856 1397 774 623 30.098280 55.404438
981 2276 856 1397 774 623 30.119742 55.404438
981 2276 856 1398 774 624 30.119742 55.364807
982 2276 856 1398 774 624 30.141191 55.364807
982 2276 856 1399 774 625 30.141191 55.325232
983 2276 856 1399 774 625 30.162627 55.325232
983 2277 856 1399 774 625 30.153374 55.325232
983 2278 856 1399 774 625 30.144128 55.325232
983 2279 856 1399 774 625 30.134887 55.325232
983 2279 856 1400 775 625 30.134887 55.357143
984 2279 856 1400 775 625 30.156298 55.357143
984 2280 856 1400 775 625 30.147059 55.357143
984 2280 857 1400 775 625 30.147059 55.357143
984 2281 857 1400 775 625 30.137825 55.357143
984 2282 857 1400 775 625 30.128598 55.357143
984 2283 857 1400 775 625 30.119376 55.357143
984 2284 857 1400 775 625 30.110159 55.357143
984 2284 858 1400 775 625 30.110159 55.357143
984 2285 858 1400 775 625 30.100948 55.357143
984 2286 858 1400 775 625 30.091743 55.357143
984 2287 858 1400 775 625 30.082544 55.357143
984 2288 858 1400 775 625 30.073350 55.357143
984 2289 858 1400 775 625 30.064161 55.357143
984 2290 858 1400 775 625 30.054979 55.357143
985 2290 858 1400 775 625 30.076336 55.357143
985 2291 858 1400 775 625 30.067155 55.357143
985 2292 858 1400 775 625 30.057980 55.357143
985 2292 858 1401 776 625 30.057980 55.389008
985 2292 859 1401 776 625 30.057980 55.389008
985 2293 859 1401 776 625 30.048810 55.389008
985 2293 859 1402 777 625 30.048810 55.420827
985 2293 859 1403 778 625 30.048810 55.452602
986 2293 859 1403 778 625 30.070143 55.452602
986 2293 859 1404 778 626 30.070143 55.413105
986 2293 859 1405 778 627 30.070143 55.373665
986 2293 859 1406 778 628 30.070143 55.334282
986 2294 859 1406 778 628 30.060976 55.334282
986 2294 860 1406 778 628 30.060976 55.334282
986 2294 860 1407 778 629 30.060976 55.294954
987 2294 860 1407 778 629 30.082292 55.294954
987 2295 860 1407 778 629 30.073126 55.294954
988 2295 860 1407 778 629 30.094426 55.294954
988 2296 860 1407 778 629 30.085262 55.294954
988 2296 860 1408 778 630 30.085262 55.255682
988 2296 861 1408 778 630 30.085262 55.255682
988 2297 861 1408 778 630 30.076104 55.255682
988 2297 861 1409 778 631 30.076104 55.216466
989 2297 861 1409 778 631 30.097383 55.216466
989 2297 861 1410 779 631 30.097383 55.248227
989 2297 862 1410 779 631 30.097383 55.248227
989 2297 862 1411 780 631 30.097383 55.279943
989 2297 862 1412 781 631 30.097383 55.311615
989 2298 862 1412 781 631 30.088226 55.311615
990 2298 862 1412 781 631 30.109489 55.311615
990 2298 862 1413 782 631 30.109489 55.343241
991 2298 862 1413 782 631 30.130739 55.343241
991 2298 863 1413 782 631 30.130739 55.343241
991 2298 864 1413 782 631 30.130739 55.343241
991 2299 864 1413 782 631 30.121581 55.343241
992 2299 864 1413 782 631 30.142814 55.343241
992 2300 864 1413 782 631 30.133657 55.343241
992 2300 864 1414 782 632 30.133657 55.304102
992 2301 864 1414 782 632 30.124507 55.304102
992 2301 864 1415 783 632 30.124507 55.335689
992 2301 865 1415 783 632 30.124507 55.335689
993 2301 865 1415 783 632 30.145719 55.335689
993 2302 865 1415 783 632 30.136571 55.335689
993 2302 866 1415 783 632 30.136571 55.335689
993 2303 866 1415 783 632 30.127427 55.335689
993 2304 866 1415 783 632 30.118289 55.335689
993 2305 866 1415 783 632 30.109157 55.335689
993 2306 866 1415 783 632 30.100030 55.335689
993 2306 867 1415 783 632 30.100030 55.335689
993 2307 867 1415 783 632 30.090909 55.335689
993 2307 867 1416 783 633 30.090909 55.296610
993 2308 867 1416 783 633 30.081793 55.296610
993 2308 868 1416 783 633 30.081793 55.296610
993 2308 869 1416 783 633 30.081793 55.296610
993 2309 869 1416 783 633 30.072683 55.296610
994 2309 869 1416 783 633 30.093854 55.296610
995 2309 869 1416 783 633 30.115012 55.296610
995 2310 869 1416 783 633 30.105900 55.296610
995 2310 870 1416 783 633 30.105900 55.296610
995 2310 870 1417 783 634 30.105900 55.257586
995 2311 870 1417 783 634 30.096794 55.257586
996 2311 870 1417 783 634 30.117932 55.257586
996 2311 870 1418 783 635 30.117932 55.218618
996 2312 870 1418 783 635 30.108827 55.218618
997 2312 870 1418 783 635 30.129949 55.218618
998 2312 870 1418 783 635 30.151057 55.218618
999 2312 870 1418 783 635 30.172153 55.218618
999 2313 870 1418 783 635 30.163043 55.218618
1000 2313 870 1418 783 635 30.184123 55.218618
1000 2313 871 1418 783 635 30.184123 55.218618
1000 2314 871 1418 783 635 30.175015 55.218618
1000 2314 872 1418 783 635 30.175015 55.218618
1000 2315 872 1418 783 635 30.165913 55.218618
1000 2316 872 1418 783 635 30.156815 55.218618
1000 2316 873 1418 783 635 30.156815 55.218618
1000 2317 873 1418 783 635 30.147724 55.218618
1001 2317 873 1418 783 635 30.168776 55.218618
1001 2317 874 1418 783 635 30.168776 55.218618
1001 2318 874 1418 783 635 30.159687 55.218618
1001 2319 874 1418 783 635 30.150602 55.218618
1001 2320 874 1418 783 635 30.141524 55.218618
1001 2320 874 1419 783 636 30.141524 55.179704
1001 2320 875 1419 783 636 30.141524 55.179704
1001 2321 875 1419 783 636 30.132450 55.179704
1001 2322 875 1419 783 636 30.123382 55.179704
1001 2322 876 1419 783 636 30.123382 55.179704
1001 2322 877 1419 783 636 30.123382 55.179704
1001 2323 877 1419 783 636 30.114320 55.179704
1001 2324 877 1419 783 636 30.105263 55.179704
1001 2324 877 1420 784 636 30.105263 55.211268
1001 2324 877 1421 785 636 30.105263 55.242787
1001 2324 877 1422 785 637 30.105263 55.203938
1001 2324 877 1423 786 637 30.105263 55.235418
1001 2324 877 1424 786 638 30.105263 55.196629
1001 2325 877 1424 786 638 30.096212 55.196629
1001 2326 877 1424 786 638 30.087166 55.196629
1001 2326 877 1425 787 638 30.087166 55.228070
1001 2327 877 1425 787 638 30.078125 55.228070
1001 2327 877 1426 787 639 30.078125 55.189341
1002 2327 877 1426 787 639 30.099129 55.189341
1002 2327 877 1427 787 640 30.099129 55.150666
1002 2328 877 1427 787 640 30.090090 55.150666
1002 2328 878 1427 787 640 30.090090 55.150666
1002 2329 878 1427 787 640 30.081057 55.150666
1002 2329 878 1428 787 641 30.081057 55.112045
1002 2329 878 1429 788 641 30.081057 55.143457
1002 2329 878 1430 789 641 30.081057 55.174825
1002 2329 879 1430 789 641 30.081057 55.174825
1002 2330 879 1430 789 641 30.072029 55.174825
1002 2330 879 1431 790 641 30.072029 55.206150
1002 2330 880 1431 790 641 30.072029 55.206150
1002 2331 880 1431 790 641 30.063006 55.206150
1002 2331 880 1432 791 641 30.063006 55.237430
1002 2331 880 1433 792 641 30.063006 55.268667
1002 2332 880 1433 792 641 30.053989 55.268667
1002 2332 881 1433 792 641 30.053989 55.268667
1002 2332 881 1434 793 641 30.053989 55.299861
1002 2332 882 1434 793 641 30.053989 55.299861
1002 2333 882 1434 793 641 30.044978 55.299861
1003 2333 882 1434 793 641 30.065947 55.299861
1003 2334 882 1434 793 641 30.056937 55.299861
1003 2334 882 1435 794 641 30.056937 55.331010
1003 2334 882 1436 794 642 30.056937 55.292479
1003 2335 882 1436 794 642 30.047933 55.292479
1003 2335 883 1436 794 642 30.047933 55.292479
1003 2335 883 1437 795 642 30.047933 55.323591
1003 2336 883 1437 795 642 30.038934 55.323591
1003 2336 883 1438 795 643 30.038934 55.285118
1003 2337 883 1438 795 643 30.029940 55.285118
1003 2337 883 1439 796 643 30.029940 55.316192
1004 2337 883 1439 796 643 30.050883 55.316192
1004 2338 883 1439 796 643 30.041891 55.316192
1004 2338 883 1440 796 644 30.041891 55.277778
1004 2339 883 1440 796 644 30.032905 55.277778
1004 2340 883 1440 796 644 30.023923 55.277778
1004 2340 883 1441 796 645 30.023923 55.239417
1004 2341 883 1441 796 645 30.014948 55.239417
1005 2341 883 1441 796 645 30.035864 55.239417
1006 2341 883 1441 796 645 30.056767 55.239417
1007 2341 883 1441 796 645 30.077658 55.239417
1007 2341 883 1442 797 645 30.077658 55.270458
1007 2342 883 1442 797 645 30.068677 55.270458
1007 2343 883 1442 797 645 30.059701 55.270458
1007 2344 883 1442 797 645 30.050731 55.270458
1007 2344 884 1442 797 645 30.050731 55.270458
1007 2344 884 1443 797 646 30.050731 55.232155
1007 2344 885 1443 797 646 30.050731 55.232155
1007 2345 885 1443 797 646 30.041766 55.232155
1007 2346 885 1443 797 646 30.032806 55.232155
1008 2346 885 1443 797 646 30.053667 55.232155
1008 2346 886 1443 797 646 30.053667 55.232155
1008 2346 886 1444 797 647 30.053667 55.193906
1008 2346 886 1445 797 648 30.053667 55.155709
1008 2347 886 1445 797 648 30.044709 55.155709
1008 2347 887 1445 797 648 30.044709 55.155709
1008 2348 887 1445 797 648 30.035757 55.155709
1009 2348 887 1445 797 648 30.056598 55.155709
1009 2349 887 1445 797 648 30.047647 55.155709
1010 2349 887 1445 797 648 30.068473 55.155709
1010 2349 887 1446 798 648 30.068473 55.186722
1010 2350 887 1446 798 648 30.059524 55.186722
1010 2350 887 1447 799 648 30.059524 55.217692
1010 2350 887 1448 800 648 30.059524 55.248619
1011 2350 887 1448 800 648 30.080333 55.248619
1011 2350 887 1449 800 649 30.080333 55.210490
1011 2350 887 1450 800 650 30.080333 55.172414
1011 2351 887 1450 800 650 30.071386 55.172414
1011 2351 888 1450 800 650 30.071386 55.172414
1011 2352 888 1450 800 650 30.062444 55.172414
1011 2353 888 1450 800 650 30.053508 55.172414
1011 2353 888 1451 800 651 30.053508 55.134390
1011 2353 888 1452 800 652 30.053508 55.096419
1012 2353 888 1452 800 652 30.074294 55.096419
1012 2353 889 1452 800 652 30.074294 55.096419
1012 2353 889 1453 801 652 30.074294 55.127323
1012 2354 889 1453 801 652 30.065359 55.127323
1012 2355 889 1453 801 652 30.056430 55.127323
1012 2355 889 1454 801 653 30.056430 55.089409
1013 2355 889 1454 801 653 30.077197 55.089409
1013 2355 889 1455 802 653 30.077197 55.120275
1013 2356 889 1455 802 653 30.068270 55.120275
1013 2356 889 1456 803 653 30.068270 55.151099
1013 2356 889 1457 804 653 30.068270 55.181881
1013 2356 890 1457 804 653 30.068270 55.181881
1013 2357 890 1457 804 653 30.059347 55.181881
1013 2358 890 1457 804 653 30.050430 55.181881
1013 2358 890 1458 805 653 30.050430 55.212620
1013 2358 891 1458 805 653 30.050430 55.212620
1013 2359 891 1458 805 653 30.041518 55.212620
1013 2360 891 1458 805 653 30.032612 55.212620
1013 2360 891 1459 806 653 30.032612 55.243317
1013 2360 892 1459 806 653 30.032612 55.243317
1013 2360 893 1459 806 653 30.032612 55.243317
1014 2360 893 1459 806 653 30.053349 55.243317
1014 2360 894 1459 806 653 30.053349 55.243317
1014 2360 895 1459 806 653 30.053349 55.243317
1014 2360 895 1460 807 653 30.053349 55.273973
1014 2361 895 1460 807 653 30.044444 55.273973
1014 2361 895 1461 808 653 30.044444 55.304586
1014 2362 895 1461 808 653 30.035545 55.304586
1015 2362 895 1461 808 653 30.056263 55.304586
1015 2362 895 1462 809 653 30.056263 55.335157
1015 2363 895 1462 809 653 30.047365 55.335157
1015 2364 895 1462 809 653 30.038473 55.335157
1015 2365 895 1462 809 653 30.029586 55.335157
1015 2365 895 1463 810 653 30.029586 55.365687
1015 2366 895 1463 810 653 30.020704 55.365687
1016 2366 895 1463 810 653 30.041396 55.365687
1016 2366 895 1464 810 654 30.041396 55.327869
1016 2367 895 1464 810 654 30.032516 55.327869
1016 2368 895 1464 810 654 30.023641 55.327869
1016 2369 895 1464 810 654 30.014771 55.327869
1016 2370 895 1464 810 654 30.005907 55.327869
1017 2370 895 1464 810 654 30.026572 55.327869
1018 2370 895 1464 810 654 30.047226 55.327869
1018 2371 895 1464 810 654 30.038359 55.327869
1018 2372 895 1464 810 654 30.029499 55.327869
1018 2373 895 1464 810 654 30.020643 55.327869
1018 2374 895 1464 810 654 30.011792 55.327869
1018 2374 895 1465 811 654 30.011792 55.358362
1018 2374 896 1465 811 654 30.011792 55.358362
1018 2374 896 1466 812 654 30.011792 55.388813
1018 2375 896 1466 812 654 30.002947 55.388813
1018 2376 896 1466 812 654 29.994107 55.388813
1018 2376 896 1467 813 654 29.994107 55.419223
1019 2376 896 1467 813 654 30.014728 55.419223
1019 2377 896 1467 813 654 30.005889 55.419223
1019 2377 896 1468 814 654 30.005889 55.449591
1019 2377 896 1469 815 654 30.005889 55.479918
1019 2377 896 1470 816 654 30.005889 55.510204
1019 2377 897 1470 816 654 30.005889 55.510204
1019 2377 897 1471 816 655 30.005889 55.472468
1019 2378 897 1471 816 655 29.997056 55.472468
1020 2378 897 1471 816 655 30.017657 55.472468
1020 2379 897 1471 816 655 30.008826 55.472468
1020 2380 897 1471 816 655 30.000000 55.472468
1020 2381 897 1471 816 655 29.991179 55.472468
1020 2381 898 1471 816 655 29.991179 55.472468
1020 2382 898 1471 816 655 29.982363 55.472468
1020 2382 898 1472 817 655 29.982363 55.502717
1020 2382 898 1473 817 656 29.982363 55.465037
1020 2383 898 1473 817 656 29.973553 55.465037
1021 2383 898 1473 817 656 29.994125 55.465037
1021 2383 899 1473 817 656 29.994125 55.465037
1021 2383 900 1473 817 656 29.994125 55.465037
1021 2384 900 1473 817 656 29.985316 55.465037
1021 2385 900 1473 817 656 29.976512 55.465037
1021 2385 900 1474 817 657 29.976512 55.427408
1021 2386 900 1474 817 657 29.967714 55.427408
1021 2387 900 1474 817 657 29.958920 55.427408
1021 2387 901 1474 817 657 29.958920 55.427408
1022 2387 901 1474 817 657 29.979466 55.427408
1022 2388 901 1474 817 657 29.970674 55.427408
1022 2389 901 1474 817 657 29.961888 55.427408
1022 2390 901 1474 817 657 29.953107 55.427408
1022 2391 901 1474 817 657 29.944331 55.427408
1023 2391 901 1474 817 657 29.964851 55.427408
1023 2392 901 1474 817 657 29.956076 55.427408
1024 2392 901 1474 817 657 29.976581 55.427408
1024 2392 902 1474 817 657 29.976581 55.427408
1024 2392 902 1475 817 658 29.976581 55.389831
1024 2392 902 1476 818 658 29.976581 55.420054
1024 2392 902 1477 818 659 29.976581 55.382532
1024 2393 902 1477 818 659 29.967808 55.382532
1025 2393 902 1477 818 659 29.988297 55.382532
1025 2393 902 1478 819 659 29.988297 55.412720
1025 2393 903 1478 819 659 29.988297 55.412720
1026 2393 903 1478 819 659 30.008774 55.412720
1027 2393 903 1478 819 659 30.029240 55.412720
1027 2394 903 1478 819 659 30.020462 55.412720
1027 2395 903 1478 819 659 30.011689 55.412720
1027 2396 903 1478 819 659 30.002921 55.412720
1027 2396 903 1479 820 659 30.002921 55.442867
1027 2397 903 1479 820 659 29.994159 55.442867
1027 2398 903 1479 820 659 29.985401 55.442867
1027 2398 904 1479 820 659 29.985401 55.442867
1027 2398 904 1480 820 660 29.985401 55.405405
1028 2398 904 1480 820 660 30.005838 55.405405
1028 2398 904 1481 821 660 30.005838 55.435517
1028 2399 904 1481 821 660 29.997082 55.435517
1029 2399 904 1481 821 660 30.017503 55.435517
1029 2399 905 1481 821 660 30.017503 55.435517
1029 2400 905 1481 821 660 30.008749 55.435517
1029 2401 905 1481 821 660 30.000000 55.435517
1029 2402 905 1481 821 660 29.991256 55.435517
1029 2403 905 1481 821 660 29.982517 55.435517
1030 2403 905 1481 821 660 30.002913 55.435517
1030 2404 905 1481 821 660 29.994176 55.435517
1030 2405 905 1481 821 660 29.985444 55.435517
1030 2406 905 1481 821 660 29.976717 55.435517
1031 2406 905 1481 821 660 29.997090 55.435517
1031 2407 905 1481 821 660 29.988365 55.435517
1031 2408 905 1481 821 660 29.979645 55.435517
1031 2408 906 1481 821 660 29.979645 55.435517
1031 2409 906 1481 821 660 29.970930 55.435517
1031 2409 906 1482 822 660 29.970930 55.465587
1031 2409 906 1483 822 661 29.970930 55.428186
1031 2409 906 1484 823 661 29.970930 55.458221
1032 2409 906 1484 823 661 29.991282 55.458221
1033 2409 906 1484 823 661 30.011621 55.458221
1033 2409 906 1485 824 661 30.011621 55.488215
1033 2410 906 1485 824 661 30.002904 55.488215
1033 2411 906 1485 824 661 29.994193 55.488215
1033 2412 906 1485 824 661 29.985486 55.488215
1034 2412 906 1485 824 661 30.005804 55.488215
1035 2412 906 1485 824 661 30.026110 55.488215
1035 2413 906 1485 824 661 30.017401 55.488215
1036 2413 906 1485 824 661 30.037692 55.488215
1037 2413 906 1485 824 661 30.057971 55.488215
1038 2413 906 1485 824 661 30.078238 55.488215
1038 2414 906 1485 824 661 30.069525 55.488215
1038 2414 906 1486 825 661 30.069525 55.518170
1038 2414 906 1487 826 661 30.069525 55.548083
1038 2415 906 1487 826 661 30.060817 55.548083
1039 2415 906 1487 826 661 30.081065 55.548083
1039 2415 907 1487 826 661 30.081065 55.548083
1039 2416 907 1487 826 661 30.072359 55.548083
1039 2417 907 1487 826 661 30.063657 55.548083
1039 2417 908 1487 826 661 30.063657 55.548083
1039 2418 908 1487 826 661 30.054961 55.548083
1040 2418 908 1487 826 661 30.075188 55.548083
1040 2419 908 1487 826 661 30.066493 55.548083
1041 2419 908 1487 826 661 30.086705 55.548083
1041 2420 908 1487 826 661 30.078012 55.548083
1041 2421 908 1487 826 661 30.069324 55.548083
1041 2421 908 1488 827 661 30.069324 55.577957
1041 2422 908 1488 827 661 30.060641 55.577957
1042 2422 908 1488 827 661 30.080831 55.577957
1042 2423 908 1488 827 661 30.072150 55.577957
1042 2423 908 1489 828 661 30.072150 55.607790
1042 2423 909 1489 828 661 30.072150 55.607790
1042 2423 910 1489 828 661 30.072150 55.607790
1043 2423 910 1489 828 661 30.092325 55.607790
1043 2423 910 1490 829 661 30.092325 55.637584
1043 2424 910 1490 829 661 30.083646 55.637584
1043 2425 910 1490 829 661 30.074971 55.637584
1043 2425 910 1491 829 662 30.074971 55.600268
1044 2425 910 1491 829 662 30.095128 55.600268
1045 2425 910 1491 829 662 30.115274 55.600268
1046 2425 910 1491 829 662 30.135408 55.600268
1047 2425 910 1491 829 662 30.155530 55.600268
1047 2426 910 1491 829 662 30.146847 55.600268
1048 2426 910 1491 829 662 30.166955 55.600268
1048 2427 910 1491 829 662 30.158273 55.600268
1048 2428 910 1491 829 662 30.149597 55.600268
1049 2428 910 1491 829 662 30.169687 55.600268
1049 2428 911 1491 829 662 30.169687 55.600268
1049 2429 911 1491 829 662 30.161012 55.600268
1050 2429 911 1491 829 662 30.181087 55.600268
1050 2430 911 1491 829 662 30.172414 55.600268
1050 2430 911 1492 830 662 30.172414 55.630027
1050 2430 911 1493 830 663 30.172414 55.592766
1050 2430 912 1493 830 663 30.172414 55.592766
1050 2430 912 1494 830 664 30.172414 55.555556
1050 2431 912 1494 830 664 30.163746 55.555556
1050 2431 912 1495 830 665 30.163746 55.518395
1050 2432 912 1495 830 665 30.155083 55.518395
1050 2432 912 1496 831 665 30.155083 55.548128
1050 2433 912 1496 831 665 30.146425 55.548128
1050 2434 912 1496 831 665 30.137773 55.548128
1050 2434 913 1496 831 665 30.137773 55.548128
1051 2434 913 1496 831 665 30.157819 55.548128
1052 2434 913 1496 831 665 30.177854 55.548128
1052 2434 913 1497 832 665 30.177854 55.577822
1052 2435 913 1497 832 665 30.169200 55.577822
1052 2436 913 1497 832 665 30.160550 55.577822
1052 2436 914 1497 832 665 30.160550 55.577822
1052 2436 915 1497 832 665 30.160550 55.577822
1052 2436 916 1497 832 665 30.160550 55.577822
1052 2437 916 1497 832 665 30.151906 55.577822
1052 2438 916 1497 832 665 30.143266 55.577822
1053 2438 916 1497 832 665 30.163277 55.577822
1053 2439 916 1497 832 665 30.154639 55.577822
1054 2439 916 1497 832 665 30.174635 55.577822
1054 2439 917 1497 832 665 30.174635 55.577822
1054 2440 917 1497 832 665 30.165999 55.577822
1054 2440 917 1498 832 666 30.165999 55.540721
1054 2440 917 1499 833 666 30.165999 55.570380
1054 2440 918 1499 833 666 30.165999 55.570380
1054 2441 918 1499 833 666 30.157368 55.570380
1055 2441 918 1499 833 666 30.177346 55.570380
1055 2442 918 1499 833 666 30.168716 55.570380
1055 2443 918 1499 833 666 30.160091 55.570380
1056 2443 918 1499 833 666 30.180051 55.570380
1056 2444 918 1499 833 666 30.171429 55.570380
1056 2445 918 1499 833 666 30.162811 55.570380
1056 2446 918 1499 833 666 30.154198 55.570380
1056 2446 918 1500 834 666 30.154198 55.600000
1056 2446 919 1500 834 666 30.154198 55.600000
1056 2446 919 1501 834 667 30.154198 55.562958
1056 2446 920 1501 834 667 30.154198 55.562958
1057 2446 920 1501 834 667 30.174136 55.562958
1057 2446 920 1502 834 668 30.174136 55.525965
1057 2446 920 1503 835 668 30.174136 55.555556
1057 2447 920 1503 835 668 30.165525 55.555556
1057 2448 920 1503 835 668 30.156919 55.555556
1057 2448 921 1503 835 668 30.156919 55.555556
1057 2449 921 1503 835 668 30.148317 55.555556
1057 2450 921 1503 835 668 30.139721 55.555556
1057 2451 921 1503 835 668 30.131129 55.555556
1057 2451 922 1503 835 668 30.131129 55.555556
1057 2451 922 1504 836 668 30.131129 55.585106
1057 2451 922 1505 837 668 30.131129 55.614618
1057 2452 922 1505 837 668 30.122542 55.614618
1057 2453 922 1505 837 668 30.113960 55.614618
1057 2453 922 1506 838 668 30.113960 55.644090
1058 2453 922 1506 838 668 30.133865 55.644090
1059 2453 922 1506 838 668 30.153759 55.644090
1059 2453 922 1507 838 669 30.153759 55.607167
1060 2453 922 1507 838 669 30.173641 55.607167
1061 2453 922 1507 838 669 30.193512 55.607167
1061 2454 922 1507 838 669 30.184922 55.607167
1061 2455 922 1507 838 669 30.176337 55.607167
1061 2455 923 1507 838 669 30.176337 55.607167
1061 2455 923 1508 838 670 30.176337 55.570292
1061 2455 924 1508 838 670 30.176337 55.570292
1061 2455 924 1509 838 671 30.176337 55.533466
1061 2456 924 1509 838 671 30.167757 55.533466
1061 2456 924 1510 838 672 30.167757 55.496689
1061 2456 924 1511 838 673 30.167757 55.459960
1061 2457 924 1511 838 673 30.159181 55.459960
1061 2457 925 1511 838 673 30.159181 55.459960
1062 2457 925 1511 838 673 30.179028 55.459960
1062 2458 925 1511 838 673 30.170455 55.459960
1062 2458 925 1512 838 674 30.170455 55.423280
1062 2458 925 1513 838 675 30.170455 55.386649
1062 2458 925 1514 838 676 30.170455 55.350066
1062 2459 925 1514 838 676 30.161886 55.350066
1062 2459 926 1514 838 676 30.161886 55.350066
1063 2459 926 1514 838 676 30.181715 55.350066
1063 2459 927 1514 838 676 30.181715 55.350066
1063 2460 927 1514 838 676 30.173148 55.350066
1063 2460 928 1514 838 676 30.173148 55.350066
1063 2461 928 1514 838 676 30.164586 55.350066
1063 2461 928 1515 838 677 30.164586 55.313531
1064 2461 928 1515 838 677 30.184397 55.313531
1065 2461 928 1515 838 677 30.204197 55.313531
1065 2462 928 1515 838 677 30.195634 55.313531
1065 2462 929 1515 838 677 30.195634 55.313531
1065 2463 929 1515 838 677 30.187075 55.313531
1065 2464 929 1515 838 677 30.178521 55.313531
1066 2464 929 1515 838 677 30.198300 55.313531
1067 2464 929 1515 838 677 30.218069 55.313531
1068 2464 929 1515 838 677 30.237826 55.313531
1068 2465 929 1515 838 677 30.229267 55.313531
1068 2466 929 1515 838 677 30.220713 55.313531
1068 2466 930 1515 838 677 30.220713 55.313531
1069 2466 930 1515 838 677 30.240453 55.313531
1069 2467 930 1515 838 677 30.231900 55.313531
1069 2467 931 1515 838 677 30.231900 55.313531
1070 2467 931 1515 838 677 30.251626 55.313531
1070 2468 931 1515 838 677 30.243075 55.313531
1070 2468 931 1516 838 678 30.243075 55.277045
1070 2469 931 1516 838 678 30.234530 55.277045
1070 2469 932 1516 838 678 30.234530 55.277045
1070 2469 932 1517 838 679 30.234530 55.240606
1070 2470 932 1517 838 679 30.225989 55.240606
1070 2470 932 1518 838 680 30.225989 55.204216
1070 2470 933 1518 838 680 30.225989 55.204216
1070 2471 933 1518 838 680 30.217453 55.204216
1070 2472 933 1518 838 680 30.208922 55.204216
1070 2473 933 1518 838 680 30.200395 55.204216
1070 2474 933 1518 838 680 30.191874 55.204216
1070 2474 934 1518 838 680 30.191874 55.204216
1071 2474 934 1518 838 680 30.211566 55.204216
1071 2474 935 1518 838 680 30.211566 55.204216
1071 2475 935 1518 838 680 30.203046 55.204216
1072 2475 935 1518 838 680 30.222723 55.204216
1072 2476 935 1518 838 680 30.214205 55.204216
1072 2477 935 1518 838 680 30.205692 55.204216
1072 2478 935 1518 838 680 30.197183 55.204216
1072 2478 936 1518 838 680 30.197183 55.204216
1072 2478 936 1519 838 681 30.197183 55.167874
1072 2478 936 1520 838 682 30.197183 55.131579
1073 2478 936 1520 838 682 30.216840 55.131579
1073 2478 936 1521 838 683 30.216840 55.095332
1073 2479 936 1521 838 683 30.208333 55.095332
1073 2480 936 1521 838 683 30.199831 55.095332
1074 2480 936 1521 838 683 30.219471 55.095332
1074 2480 936 1522 838 684 30.219471 55.059133
1074 2481 936 1522 838 684 30.210970 55.059133
1074 2481 937 1522 838 684 30.210970 55.059133
1074 2481 937 1523 838 685 30.210970 55.022981
1074 2482 937 1523 838 685 30.202475 55.022981
1075 2482 937 1523 838 685 30.222097 55.022981
1075 2483 937 1523 838 685 30.213603 55.022981
1075 2483 937 1524 838 686 30.213603 54.986877
1076 2483 937 1524 838 686 30.233212 54.986877
1076 2483 937 1525 838 687 30.233212 54.950820
1076 2483 938 1525 838 687 30.233212 54.950820
1077 2483 938 1525 838 687 30.252809 54.950820
1077 2484 938 1525 838 687 30.244313 54.950820
1077 2485 938 1525 838 687 30.235823 54.950820
1077 2486 938 1525 838 687 30.227337 54.950820
1077 2486 939 1525 838 687 30.227337 54.950820
1078 2486 939 1525 838 687 30.246914 54.950820
1078 2486 940 1525 838 687 30.246914 54.950820
1078 2486 940 1526 838 688 30.246914 54.914810
1078 2487 940 1526 838 688 30.238429 54.914810
1078 2487 941 1526 838 688 30.238429 54.914810
1078 2487 941 1527 838 689 30.238429 54.878847
1078 2487 942 1527 838 689 30.238429 54.878847
1078 2488 942 1527 838 689 30.229950 54.878847
1078 2488 943 1527 838 689 30.229950 54.878847
1078 2489 943 1527 838 689 30.221475 54.878847
1078 2489 943 1528 838 690 30.221475 54.842932
1078 2490 943 1528 838 690 30.213004 54.842932
1078 2491 943 1528 838 690 30.204539 54.842932
1078 2492 943 1528 838 690 30.196078 54.842932
1078 2493 943 1528 838 690 30.187623 54.842932
