0 0 1 0 0 0 -nan -nan
228 319 453 364 230 134 41.681901 63.186813
228 319 454 364 230 134 41.681901 63.186813
228 320 454 364 230 134 41.605839 63.186813
229 320 454 364 230 134 41.712204 63.186813
229 320 455 364 230 134 41.712204 63.186813
229 320 456 364 230 134 41.712204 63.186813
229 320 457 364 230 134 41.712204 63.186813
229 320 457 365 231 134 41.712204 63.287671
229 320 458 365 231 134 41.712204 63.287671
229 321 458 365 231 134 41.636364 63.287671
229 321 459 365 231 134 41.636364 63.287671
229 321 460 365 231 134 41.636364 63.287671
229 322 460 365 231 134 41.560799 63.287671
229 322 461 365 231 134 41.560799 63.287671
229 323 461 365 231 134 41.485507 63.287671
229 323 462 365 231 134 41.485507 63.287671
229 323 462 366 231 135 41.485507 63.114754
229 323 462 367 231 136 41.485507 62.942779
229 324 462 367 231 136 41.410488 62.942779
229 324 463 367 231 136 41.410488 62.942779
229 324 464 367 231 136 41.410488 62.942779
229 324 464 368 232 136 41.410488 63.043478
229 324 464 369 233 136 41.410488 63.143631
230 324 464 369 233 136 41.516245 63.143631
230 325 464 369 233 136 41.441441 63.143631
230 325 464 370 234 136 41.441441 63.243243
230 325 465 370 234 136 41.441441 63.243243
230 325 466 370 234 136 41.441441 63.243243
230 325 467 370 234 136 41.441441 63.243243
230 326 467 370 234 136 41.366906 63.243243
230 326 468 370 234 136 41.366906 63.243243
230 326 468 371 234 137 41.366906 63.072776
230 326 469 371 234 137 41.366906 63.072776
230 326 470 371 234 137 41.366906 63.072776
230 327 470 371 234 137 41.292639 63.072776
230 327 470 372 235 137 41.292639 63.172043
230 327 471 372 235 137 41.292639 63.172043
230 328 471 372 235 137 41.218638 63.172043
230 328 472 372 235 137 41.218638 63.172043
231 328 472 372 235 137 41.323792 63.172043
231 328 473 372 235 137 41.323792 63.172043
231 329 473 372 235 137 41.250000 63.172043
231 329 474 372 235 137 41.250000 63.172043
231 330 474 372 235 137 41.176471 63.172043
231 330 475 372 235 137 41.176471 63.172043
231 330 476 372 235 137 41.176471 63.172043
231 330 476 373 236 137 41.176471 63.270777
231 331 476 373 236 137 41.103203 63.270777
231 331 476 374 237 137 41.103203 63.368984
231 331 476 375 238 137 41.103203 63.466667
231 331 477 375 238 137 41.103203 63.466667
231 332 477 375 238 137 41.030195 63.466667
231 333 477 375 238 137 40.957447 63.466667
231 333 478 375 238 137 40.957447 63.466667
231 333 478 376 239 137 40.957447 63.563830
232 333 478 376 239 137 41.061947 63.563830
232 333 478 377 240 137 41.061947 63.660477
232 333 479 377 240 137 41.061947 63.660477
233 333 479 377 240 137 41.166078 63.660477
234 333 479 377 240 137 41.269841 63.660477
234 333 480 377 240 137 41.269841 63.660477
234 333 481 377 240 137 41.269841 63.660477
234 333 482 377 240 137 41.269841 63.660477
234 333 483 377 240 137 41.269841 63.660477
234 333 484 377 240 137 41.269841 63.660477
234 333 485 377 240 137 41.269841 63.660477
234 333 485 378 241 137 41.269841 63.756614
234 333 486 378 241 137 41.269841 63.756614
234 334 486 378 241 137 41.197183 63.756614
234 335 486 378 241 137 41.124780 63.756614
234 336 486 378 241 137 41.052632 63.756614
234 337 486 378 241 137 40.980736 63.756614
234 337 487 378 241 137 40.980736 63.756614
234 337 488 378 241 137 40.980736 63.756614
235 337 488 378 241 137 41.083916 63.756614
235 337 488 379 242 137 41.083916 63.852243
235 337 489 379 242 137 41.083916 63.852243
235 337 489 380 243 137 41.083916 63.947368
235 338 489 380 243 137 41.012216 63.947368
235 338 490 380 243 137 41.012216 63.947368
235 338 490 381 244 137 41.012216 64.041995
235 338 491 381 244 137 41.012216 64.041995
235 339 491 381 244 137 40.940767 64.041995
235 339 492 381 244 137 40.940767 64.041995
235 339 493 381 244 137 40.940767 64.041995
235 339 494 381 244 137 40.940767 64.041995
235 339 494 382 245 137 40.940767 64.136126
236 339 494 382 245 137 41.043478 64.136126
236 339 494 383 246 137 41.043478 64.229765
236 339 495 383 246 137 41.043478 64.229765
236 339 496 383 246 137 41.043478 64.229765
236 339 497 383 246 137 41.043478 64.229765
236 339 498 383 246 137 41.043478 64.229765
236 339 498 384 247 137 41.043478 64.322917
236 339 499 384 247 137 41.043478 64.322917
236 339 499 385 247 138 41.043478 64.155844
236 339 500 385 247 138 41.043478 64.155844
236 340 500 385 247 138 40.972222 64.155844
236 341 500 385 247 138 40.901213 64.155844
236 341 501 385 247 138 40.901213 64.155844
236 342 501 385 247 138 40.830450 64.155844
236 343 501 385 247 138 40.759931 64.155844
237 343 501 385 247 138 40.862069 64.155844
237 344 501 385 247 138 40.791738 64.155844
237 345 501 385 247 138 40.721649 64.155844
237 345 502 385 247 138 40.721649 64.155844
237 345 503 385 247 138 40.721649 64.155844
237 345 504 385 247 138 40.721649 64.155844
237 345 505 385 247 138 40.721649 64.155844
238 345 505 385 247 138 40.823328 64.155844
238 345 506 385 247 138 40.823328 64.155844
238 345 507 385 247 138 40.823328 64.155844
238 345 508 385 247 138 40.823328 64.155844
238 345 508 386 248 138 40.823328 64.248705
238 345 509 386 248 138 40.823328 64.248705
238 346 509 386 248 138 40.753425 64.248705
238 346 510 386 248 138 40.753425 64.248705
238 346 510 387 248 139 40.753425 64.082687
238 347 510 387 248 139 40.683761 64.082687
238 347 510 388 249 139 40.683761 64.175258
238 347 511 388 249 139 40.683761 64.175258
239 347 511 388 249 139 40.784983 64.175258
240 347 511 388 249 139 40.885860 64.175258
240 347 511 389 249 140 40.885860 64.010283
240 347 512 389 249 140 40.885860 64.010283
240 347 513 389 249 140 40.885860 64.010283
240 348 513 389 249 140 40.816327 64.010283
241 348 513 389 249 140 40.916808 64.010283
241 349 513 389 249 140 40.847458 64.010283
241 349 514 389 249 140 40.847458 64.010283
242 349 514 389 249 140 40.947547 64.010283
242 350 514 389 249 140 40.878378 64.010283
242 350 515 389 249 140 40.878378 64.010283
242 350 515 390 250 140 40.878378 64.102564
242 350 516 390 250 140 40.878378 64.102564
242 350 516 391 251 140 40.878378 64.194373
242 350 516 392 252 140 40.878378 64.285714
242 350 517 392 252 140 40.878378 64.285714
242 350 517 393 253 140 40.878378 64.376590
242 350 517 394 254 140 40.878378 64.467005
242 350 518 394 254 140 40.878378 64.467005
242 350 519 394 254 140 40.878378 64.467005
242 350 520 394 254 140 40.878378 64.467005
242 350 521 394 254 140 40.878378 64.467005
242 350 522 394 254 140 40.878378 64.467005
242 350 522 395 255 140 40.878378 64.556962
242 350 522 396 255 141 40.878378 64.393939
242 350 523 396 255 141 40.878378 64.393939
242 350 523 397 256 141 40.878378 64.483627
242 350 524 397 256 141 40.878378 64.483627
242 350 525 397 256 141 40.878378 64.483627
242 350 525 398 257 141 40.878378 64.572864
242 350 525 399 258 141 40.878378 64.661654
242 351 525 399 258 141 40.809444 64.661654
242 351 525 400 259 141 40.809444 64.750000
243 351 525 400 259 141 40.909091 64.750000
244 351 525 400 259 141 41.008403 64.750000
244 351 525 401 260 141 41.008403 64.837905
245 351 525 401 260 141 41.107383 64.837905
245 351 525 402 261 141 41.107383 64.925373
245 352 525 402 261 141 41.038526 64.925373
246 352 525 402 261 141 41.137124 64.925373
246 353 525 402 261 141 41.068447 64.925373
246 353 526 402 261 141 41.068447 64.925373
246 353 527 402 261 141 41.068447 64.925373
246 353 527 403 262 141 41.068447 65.012407
246 354 527 403 262 141 41.000000 65.012407
246 355 527 403 262 141 40.931780 65.012407
246 355 528 403 262 141 40.931780 65.012407
246 355 529 403 262 141 40.931780 65.012407
246 356 529 403 262 141 40.863787 65.012407
246 357 529 403 262 141 40.796020 65.012407
246 357 529 404 263 141 40.796020 65.099010
247 357 529 404 263 141 40.894040 65.099010
247 358 529 404 263 141 40.826446 65.099010
247 358 529 405 263 142 40.826446 64.938272
247 359 529 405 263 142 40.759076 64.938272
248 359 529 405 263 142 40.856672 64.938272
248 359 530 405 263 142 40.856672 64.938272
248 359 531 405 263 142 40.856672 64.938272
249 359 531 405 263 142 40.953947 64.938272
249 360 531 405 263 142 40.886700 64.938272
250 360 531 405 263 142 40.983607 64.938272
250 361 531 405 263 142 40.916530 64.938272
251 361 531 405 263 142 41.013072 64.938272
251 362 531 405 263 142 40.946166 64.938272
251 362 531 406 264 142 40.946166 65.024631
251 362 531 407 264 143 40.946166 64.864865
251 362 532 407 264 143 40.946166 64.864865
251 363 532 407 264 143 40.879479 64.864865
251 363 533 407 264 143 40.879479 64.864865
252 363 533 407 264 143 40.975610 64.864865
252 364 533 407 264 143 40.909091 64.864865
252 364 534 407 264 143 40.909091 64.864865
252 364 535 407 264 143 40.909091 64.864865
252 364 536 407 264 143 40.909091 64.864865
253 364 536 407 264 143 41.004862 64.864865
254 364 536 407 264 143 41.100324 64.864865
255 364 536 407 264 143 41.195477 64.864865
256 364 536 407 264 143 41.290323 64.864865
256 364 537 407 264 143 41.290323 64.864865
256 365 537 407 264 143 41.223833 64.864865
256 365 538 407 264 143 41.223833 64.864865
256 365 538 408 265 143 41.223833 64.950980
256 365 539 408 265 143 41.223833 64.950980
256 365 540 408 265 143 41.223833 64.950980
256 365 541 408 265 143 41.223833 64.950980
256 365 542 408 265 143 41.223833 64.950980
256 365 543 408 265 143 41.223833 64.950980
257 365 543 408 265 143 41.318328 64.950980
257 365 543 409 266 143 41.318328 65.036675
257 365 544 409 266 143 41.318328 65.036675
258 365 544 409 266 143 41.412520 65.036675
258 365 545 409 266 143 41.412520 65.036675
258 365 546 409 266 143 41.412520 65.036675
258 365 547 409 266 143 41.412520 65.036675
259 365 547 409 266 143 41.506410 65.036675
259 365 548 409 266 143 41.506410 65.036675
259 365 549 409 266 143 41.506410 65.036675
259 365 549 410 267 143 41.506410 65.121951
259 365 550 410 267 143 41.506410 65.121951
259 366 550 410 267 143 41.440000 65.121951
259 366 550 411 268 143 41.440000 65.206813
259 366 550 412 269 143 41.440000 65.291262
259 366 550 413 269 144 41.440000 65.133172
259 366 551 413 269 144 41.440000 65.133172
259 367 551 413 269 144 41.373802 65.133172
259 367 552 413 269 144 41.373802 65.133172
259 367 553 413 269 144 41.373802 65.133172
259 367 554 413 269 144 41.373802 65.133172
259 367 555 413 269 144 41.373802 65.133172
259 367 556 413 269 144 41.373802 65.133172
259 367 556 414 270 144 41.373802 65.217391
259 367 556 415 271 144 41.373802 65.301205
259 367 557 415 271 144 41.373802 65.301205
259 367 557 416 272 144 41.373802 65.384615
259 367 558 416 272 144 41.373802 65.384615
259 367 559 416 272 144 41.373802 65.384615
259 368 559 416 272 144 41.307815 65.384615
259 368 560 416 272 144 41.307815 65.384615
259 368 560 417 273 144 41.307815 65.467626
259 368 560 418 274 144 41.307815 65.550239
259 369 560 418 274 144 41.242038 65.550239
259 369 561 418 274 144 41.242038 65.550239
259 370 561 418 274 144 41.176471 65.550239
259 370 562 418 274 144 41.176471 65.550239
259 370 563 418 274 144 41.176471 65.550239
259 371 563 418 274 144 41.111111 65.550239
259 371 563 419 274 145 41.111111 65.393795
259 371 563 420 274 146 41.111111 65.238095
259 372 563 420 274 146 41.045959 65.238095
259 373 563 420 274 146 40.981013 65.238095
259 374 563 420 274 146 40.916272 65.238095
259 375 563 420 274 146 40.851735 65.238095
259 376 563 420 274 146 40.787402 65.238095
259 376 563 421 274 147 40.787402 65.083135
260 376 563 421 274 147 40.880503 65.083135
260 376 564 421 274 147 40.880503 65.083135
261 376 564 421 274 147 40.973312 65.083135
261 376 564 422 275 147 40.973312 65.165877
261 377 564 422 275 147 40.909091 65.165877
261 378 564 422 275 147 40.845070 65.165877
261 379 564 422 275 147 40.781250 65.165877
261 380 564 422 275 147 40.717629 65.165877
261 380 565 422 275 147 40.717629 65.165877
261 381 565 422 275 147 40.654206 65.165877
261 382 565 422 275 147 40.590980 65.165877
262 382 565 422 275 147 40.683230 65.165877
262 382 566 422 275 147 40.683230 65.165877
262 383 566 422 275 147 40.620155 65.165877
262 384 566 422 275 147 40.557276 65.165877
262 384 567 422 275 147 40.557276 65.165877
263 384 567 422 275 147 40.649150 65.165877
263 384 568 422 275 147 40.649150 65.165877
263 384 569 422 275 147 40.649150 65.165877
263 384 570 422 275 147 40.649150 65.165877
264 384 570 422 275 147 40.740741 65.165877
264 385 570 422 275 147 40.677966 65.165877
264 385 570 423 275 148 40.677966 65.011820
264 385 571 423 275 148 40.677966 65.011820
264 385 571 424 275 149 40.677966 64.858491
264 385 571 425 275 150 40.677966 64.705882
264 386 571 425 275 150 40.615385 64.705882
264 387 571 425 275 150 40.552995 64.705882
264 387 572 425 275 150 40.552995 64.705882
264 387 573 425 275 150 40.552995 64.705882
264 387 574 425 275 150 40.552995 64.705882
264 387 575 425 275 150 40.552995 64.705882
264 388 575 425 275 150 40.490798 64.705882
264 388 575 426 275 151 40.490798 64.553991
264 388 576 426 275 151 40.490798 64.553991
264 388 577 426 275 151 40.490798 64.553991
264 388 578 426 275 151 40.490798 64.553991
264 388 578 427 275 152 40.490798 64.402810
265 388 578 427 275 152 40.581930 64.402810
265 388 578 428 276 152 40.581930 64.485981
265 388 578 429 276 153 40.581930 64.335664
266 388 578 429 276 153 40.672783 64.335664
266 388 579 429 276 153 40.672783 64.335664
266 389 579 429 276 153 40.610687 64.335664
266 390 579 429 276 153 40.548780 64.335664
266 390 579 430 276 154 40.548780 64.186047
266 390 580 430 276 154 40.548780 64.186047
266 391 580 430 276 154 40.487062 64.186047
266 391 580 431 277 154 40.487062 64.269142
266 392 580 431 277 154 40.425532 64.269142
266 393 580 431 277 154 40.364188 64.269142
266 393 580 432 277 155 40.364188 64.120370
266 394 580 432 277 155 40.303030 64.120370
266 394 581 432 277 155 40.303030 64.120370
266 394 582 432 277 155 40.303030 64.120370
266 394 583 432 277 155 40.303030 64.120370
266 394 583 433 278 155 40.303030 64.203233
266 395 583 433 278 155 40.242057 64.203233
266 395 584 433 278 155 40.242057 64.203233
266 395 584 434 279 155 40.242057 64.285714
266 396 584 434 279 155 40.181269 64.285714
266 397 584 434 279 155 40.120664 64.285714
266 397 585 434 279 155 40.120664 64.285714
266 397 586 434 279 155 40.120664 64.285714
266 397 586 435 279 156 40.120664 64.137931
266 397 587 435 279 156 40.120664 64.137931
267 397 587 435 279 156 40.210843 64.137931
268 397 587 435 279 156 40.300752 64.137931
268 398 587 435 279 156 40.240240 64.137931
269 398 587 435 279 156 40.329835 64.137931
269 398 588 435 279 156 40.329835 64.137931
269 398 589 435 279 156 40.329835 64.137931
269 398 590 435 279 156 40.329835 64.137931
269 399 590 435 279 156 40.269461 64.137931
269 399 591 435 279 156 40.269461 64.137931
269 399 592 435 279 156 40.269461 64.137931
269 399 593 435 279 156 40.269461 64.137931
269 399 594 435 279 156 40.269461 64.137931
269 399 594 436 280 156 40.269461 64.220183
270 399 594 436 280 156 40.358744 64.220183
270 399 594 437 281 156 40.358744 64.302059
270 399 595 437 281 156 40.358744 64.302059
270 399 596 437 281 156 40.358744 64.302059
270 399 596 438 282 156 40.358744 64.383562
271 399 596 438 282 156 40.447761 64.383562
271 399 597 438 282 156 40.447761 64.383562
271 399 598 438 282 156 40.447761 64.383562
271 399 599 438 282 156 40.447761 64.383562
271 400 599 438 282 156 40.387481 64.383562
271 401 599 438 282 156 40.327381 64.383562
271 401 600 438 282 156 40.327381 64.383562
271 402 600 438 282 156 40.267459 64.383562
272 402 600 438 282 156 40.356083 64.383562
272 402 601 438 282 156 40.356083 64.383562
272 403 601 438 282 156 40.296296 64.383562
272 403 601 439 283 156 40.296296 64.464692
272 403 602 439 283 156 40.296296 64.464692
272 403 603 439 283 156 40.296296 64.464692
272 403 604 439 283 156 40.296296 64.464692
273 403 604 439 283 156 40.384615 64.464692
273 403 605 439 283 156 40.384615 64.464692
273 403 606 439 283 156 40.384615 64.464692
273 404 606 439 283 156 40.324963 64.464692
273 404 607 439 283 156 40.324963 64.464692
273 404 608 439 283 156 40.324963 64.464692
273 404 609 439 283 156 40.324963 64.464692
273 404 609 440 284 156 40.324963 64.545455
273 404 610 440 284 156 40.324963 64.545455
273 404 610 441 285 156 40.324963 64.625850
273 404 610 442 285 157 40.324963 64.479638
274 404 610 442 285 157 40.412979 64.479638
274 404 610 443 285 158 40.412979 64.334086
275 404 610 443 285 158 40.500736 64.334086
276 404 610 443 285 158 40.588235 64.334086
276 404 611 443 285 158 40.588235 64.334086
277 404 611 443 285 158 40.675477 64.334086
277 404 612 443 285 158 40.675477 64.334086
277 404 613 443 285 158 40.675477 64.334086
277 404 613 444 286 158 40.675477 64.414414
277 404 613 445 287 158 40.675477 64.494382
277 404 614 445 287 158 40.675477 64.494382
277 404 615 445 287 158 40.675477 64.494382
277 404 616 445 287 158 40.675477 64.494382
277 405 616 445 287 158 40.615836 64.494382
277 406 616 445 287 158 40.556369 64.494382
277 406 616 446 288 158 40.556369 64.573991
277 406 617 446 288 158 40.556369 64.573991
277 406 618 446 288 158 40.556369 64.573991
277 406 618 447 289 158 40.556369 64.653244
277 406 618 448 290 158 40.556369 64.732143
277 406 618 449 291 158 40.556369 64.810690
277 407 618 449 291 158 40.497076 64.810690
277 407 619 449 291 158 40.497076 64.810690
277 407 620 449 291 158 40.497076 64.810690
277 407 621 449 291 158 40.497076 64.810690
277 408 621 449 291 158 40.437956 64.810690
277 408 621 450 292 158 40.437956 64.888889
277 408 621 451 293 158 40.437956 64.966741
277 408 621 452 294 158 40.437956 65.044248
278 408 621 452 294 158 40.524781 65.044248
278 408 622 452 294 158 40.524781 65.044248
278 408 623 452 294 158 40.524781 65.044248
278 409 623 452 294 158 40.465793 65.044248
278 410 623 452 294 158 40.406977 65.044248
279 410 623 452 294 158 40.493469 65.044248
279 411 623 452 294 158 40.434783 65.044248
280 411 623 452 294 158 40.520984 65.044248
281 411 623 452 294 158 40.606936 65.044248
282 411 623 452 294 158 40.692641 65.044248
282 411 623 453 294 159 40.692641 64.900662
283 411 623 453 294 159 40.778098 64.900662
283 411 623 454 295 159 40.778098 64.977974
283 412 623 454 295 159 40.719424 64.977974
283 412 623 455 295 160 40.719424 64.835165
283 412 624 455 295 160 40.719424 64.835165
283 413 624 455 295 160 40.660920 64.835165
283 414 624 455 295 160 40.602582 64.835165
283 414 624 456 296 160 40.602582 64.912281
283 414 625 456 296 160 40.602582 64.912281
283 414 626 456 296 160 40.602582 64.912281
283 414 627 456 296 160 40.602582 64.912281
283 414 627 457 297 160 40.602582 64.989059
283 415 627 457 297 160 40.544413 64.989059
284 415 627 457 297 160 40.629471 64.989059
284 415 627 458 298 160 40.629471 65.065502
284 415 627 459 299 160 40.629471 65.141612
284 415 627 460 300 160 40.629471 65.217391
284 415 628 460 300 160 40.629471 65.217391
285 415 628 460 300 160 40.714286 65.217391
286 415 628 460 300 160 40.798859 65.217391
286 416 628 460 300 160 40.740741 65.217391
286 416 629 460 300 160 40.740741 65.217391
286 417 629 460 300 160 40.682788 65.217391
286 417 630 460 300 160 40.682788 65.217391
286 417 631 460 300 160 40.682788 65.217391
286 417 632 460 300 160 40.682788 65.217391
287 417 632 460 300 160 40.767045 65.217391
287 418 632 460 300 160 40.709220 65.217391
287 418 632 461 300 161 40.709220 65.075922
288 418 632 461 300 161 40.793201 65.075922
288 418 632 462 301 161 40.793201 65.151515
288 418 632 463 301 162 40.793201 65.010799
288 419 632 463 301 162 40.735502 65.010799
288 419 632 464 301 163 40.735502 64.870690
288 419 633 464 301 163 40.735502 64.870690
288 419 634 464 301 163 40.735502 64.870690
288 419 635 464 301 163 40.735502 64.870690
288 420 635 464 301 163 40.677966 64.870690
288 420 636 464 301 163 40.677966 64.870690
288 420 637 464 301 163 40.677966 64.870690
289 420 637 464 301 163 40.761636 64.870690
289 421 637 464 301 163 40.704225 64.870690
289 422 637 464 301 163 40.646976 64.870690
290 422 637 464 301 163 40.730337 64.870690
290 422 637 465 301 164 40.730337 64.731183
290 422 637 466 301 165 40.730337 64.592275
290 422 638 466 301 165 40.730337 64.592275
290 422 639 466 301 165 40.730337 64.592275
290 423 639 466 301 165 40.673212 64.592275
290 423 639 467 301 166 40.673212 64.453961
290 423 639 468 301 167 40.673212 64.316239
290 424 639 468 301 167 40.616246 64.316239
290 424 640 468 301 167 40.616246 64.316239
290 425 640 468 301 167 40.559441 64.316239
290 425 640 469 301 168 40.559441 64.179104
290 425 640 470 301 169 40.559441 64.042553
290 425 640 471 302 169 40.559441 64.118896
290 425 641 471 302 169 40.559441 64.118896
290 426 641 471 302 169 40.502793 64.118896
290 426 641 472 303 169 40.502793 64.194915
290 426 641 473 303 170 40.502793 64.059197
291 426 641 473 303 170 40.585774 64.059197
291 426 642 473 303 170 40.585774 64.059197
291 427 642 473 303 170 40.529248 64.059197
291 428 642 473 303 170 40.472879 64.059197
291 428 643 473 303 170 40.472879 64.059197
291 429 643 473 303 170 40.416667 64.059197
291 429 644 473 303 170 40.416667 64.059197
291 429 645 473 303 170 40.416667 64.059197
291 430 645 473 303 170 40.360610 64.059197
291 431 645 473 303 170 40.304709 64.059197
291 431 646 473 303 170 40.304709 64.059197
291 431 646 474 304 170 40.304709 64.135021
291 431 647 474 304 170 40.304709 64.135021
291 431 648 474 304 170 40.304709 64.135021
291 431 649 474 304 170 40.304709 64.135021
291 431 650 474 304 170 40.304709 64.135021
291 432 650 474 304 170 40.248963 64.135021
292 432 650 474 304 170 40.331492 64.135021
292 432 651 474 304 170 40.331492 64.135021
292 432 651 475 304 171 40.331492 64.000000
292 432 652 475 304 171 40.331492 64.000000
292 432 653 475 304 171 40.331492 64.000000
292 432 653 476 305 171 40.331492 64.075630
292 432 653 477 305 172 40.331492 63.941300
292 433 653 477 305 172 40.275862 63.941300
292 434 653 477 305 172 40.220386 63.941300
292 435 653 477 305 172 40.165062 63.941300
292 436 653 477 305 172 40.109890 63.941300
292 437 653 477 305 172 40.054870 63.941300
293 437 653 477 305 172 40.136986 63.941300
293 438 653 477 305 172 40.082079 63.941300
294 438 653 477 305 172 40.163934 63.941300
294 439 653 477 305 172 40.109141 63.941300
294 439 653 478 306 172 40.109141 64.016736
295 439 653 478 306 172 40.190736 64.016736
295 440 653 478 306 172 40.136054 64.016736
295 441 653 478 306 172 40.081522 64.016736
295 442 653 478 306 172 40.027137 64.016736
296 442 653 478 306 172 40.108401 64.016736
296 443 653 478 306 172 40.054127 64.016736
297 443 653 478 306 172 40.135135 64.016736
297 444 653 478 306 172 40.080972 64.016736
297 444 654 478 306 172 40.080972 64.016736
298 444 654 478 306 172 40.161725 64.016736
298 445 654 478 306 172 40.107672 64.016736
298 446 654 478 306 172 40.053763 64.016736
298 446 655 478 306 172 40.053763 64.016736
298 446 656 478 306 172 40.053763 64.016736
298 446 657 478 306 172 40.053763 64.016736
298 446 658 478 306 172 40.053763 64.016736
298 447 658 478 306 172 40.000000 64.016736
298 447 659 478 306 172 40.000000 64.016736
298 447 660 478 306 172 40.000000 64.016736
298 448 660 478 306 172 39.946381 64.016736
299 448 660 478 306 172 40.026774 64.016736
299 448 660 479 306 173 40.026774 63.883090
299 448 660 480 306 174 40.026774 63.750000
299 448 661 480 306 174 40.026774 63.750000
299 449 661 480 306 174 39.973262 63.750000
299 449 662 480 306 174 39.973262 63.750000
299 450 662 480 306 174 39.919893 63.750000
299 451 662 480 306 174 39.866667 63.750000
299 451 662 481 307 174 39.866667 63.825364
299 451 663 481 307 174 39.866667 63.825364
299 451 663 482 307 175 39.866667 63.692946
300 451 663 482 307 175 39.946738 63.692946
300 451 663 483 308 175 39.946738 63.768116
300 451 663 484 309 175 39.946738 63.842975
300 451 664 484 309 175 39.946738 63.842975
300 451 665 484 309 175 39.946738 63.842975
300 451 666 484 309 175 39.946738 63.842975
300 452 666 484 309 175 39.893617 63.842975
300 452 667 484 309 175 39.893617 63.842975
300 452 668 484 309 175 39.893617 63.842975
300 452 669 484 309 175 39.893617 63.842975
300 452 670 484 309 175 39.893617 63.842975
300 453 670 484 309 175 39.840637 63.842975
300 453 670 485 310 175 39.840637 63.917526
300 453 670 486 310 176 39.840637 63.786008
300 454 670 486 310 176 39.787798 63.786008
301 454 670 486 310 176 39.867550 63.786008
301 454 671 486 310 176 39.867550 63.786008
301 455 671 486 310 176 39.814815 63.786008
301 455 671 487 310 177 39.814815 63.655031
301 456 671 487 310 177 39.762219 63.655031
302 456 671 487 310 177 39.841689 63.655031
303 456 671 487 310 177 39.920949 63.655031
304 456 671 487 310 177 40.000000 63.655031
305 456 671 487 310 177 40.078844 63.655031
305 457 671 487 310 177 40.026247 63.655031
306 457 671 487 310 177 40.104849 63.655031
306 458 671 487 310 177 40.052356 63.655031
306 458 672 487 310 177 40.052356 63.655031
306 458 673 487 310 177 40.052356 63.655031
306 459 673 487 310 177 40.000000 63.655031
306 459 673 488 310 178 40.000000 63.524590
306 459 674 488 310 178 40.000000 63.524590
306 459 675 488 310 178 40.000000 63.524590
307 459 675 488 310 178 40.078329 63.524590
307 459 675 489 311 178 40.078329 63.599182
307 459 675 490 312 178 40.078329 63.673469
308 459 675 490 312 178 40.156454 63.673469
308 460 675 490 312 178 40.104167 63.673469
308 460 676 490 312 178 40.104167 63.673469
309 460 676 490 312 178 40.182055 63.673469
309 460 676 491 313 178 40.182055 63.747454
309 461 676 491 313 178 40.129870 63.747454
309 462 676 491 313 178 40.077821 63.747454
309 463 676 491 313 178 40.025907 63.747454
309 464 676 491 313 178 39.974127 63.747454
309 465 676 491 313 178 39.922481 63.747454
309 466 676 491 313 178 39.870968 63.747454
309 466 677 491 313 178 39.870968 63.747454
309 467 677 491 313 178 39.819588 63.747454
310 467 677 491 313 178 39.897040 63.747454
310 468 677 491 313 178 39.845758 63.747454
310 468 677 492 314 178 39.845758 63.821138
310 468 677 493 315 178 39.845758 63.894523
310 468 677 494 315 179 39.845758 63.765182
310 468 677 495 316 179 39.845758 63.838384
310 468 678 495 316 179 39.845758 63.838384
310 468 678 496 317 179 39.845758 63.911290
310 468 679 496 317 179 39.845758 63.911290
311 468 679 496 317 179 39.922978 63.911290
311 468 680 496 317 179 39.922978 63.911290
311 468 680 497 318 179 39.922978 63.983903
311 469 680 497 318 179 39.871795 63.983903
311 469 681 497 318 179 39.871795 63.983903
311 469 681 498 318 180 39.871795 63.855422
312 469 681 498 318 180 39.948784 63.855422
312 469 681 499 319 180 39.948784 63.927856
312 469 682 499 319 180 39.948784 63.927856
312 469 682 500 319 181 39.948784 63.800000
312 469 683 500 319 181 39.948784 63.800000
312 469 683 501 319 182 39.948784 63.672655
312 469 684 501 319 182 39.948784 63.672655
312 469 684 502 320 182 39.948784 63.745020
312 470 684 502 320 182 39.897698 63.745020
312 471 684 502 320 182 39.846743 63.745020
313 471 684 502 320 182 39.923469 63.745020
313 472 684 502 320 182 39.872611 63.745020
314 472 684 502 320 182 39.949109 63.745020
315 472 684 502 320 182 40.025413 63.745020
315 473 684 502 320 182 39.974619 63.745020
315 473 685 502 320 182 39.974619 63.745020
316 473 685 502 320 182 40.050697 63.745020
316 474 685 502 320 182 40.000000 63.745020
316 475 685 502 320 182 39.949431 63.745020
316 475 686 502 320 182 39.949431 63.745020
316 476 686 502 320 182 39.898990 63.745020
317 476 686 502 320 182 39.974779 63.745020
317 477 686 502 320 182 39.924433 63.745020
318 477 686 502 320 182 40.000000 63.745020
318 477 687 502 320 182 40.000000 63.745020
319 477 687 502 320 182 40.075377 63.745020
319 477 688 502 320 182 40.075377 63.745020
319 477 689 502 320 182 40.075377 63.745020
319 477 690 502 320 182 40.075377 63.745020
319 478 690 502 320 182 40.025094 63.745020
319 478 691 502 320 182 40.025094 63.745020
319 478 692 502 320 182 40.025094 63.745020
319 478 693 502 320 182 40.025094 63.745020
319 479 693 502 320 182 39.974937 63.745020
320 479 693 502 320 182 40.050063 63.745020
320 480 693 502 320 182 40.000000 63.745020
321 480 693 502 320 182 40.074906 63.745020
321 480 694 502 320 182 40.074906 63.745020
322 480 694 502 320 182 40.149626 63.745020
